species,genus,k_M,L_m,g,A0
Scorpis_lineolata,Scorpis,0.0045707198098691925,4.1399,1.2391184778560125,4459.894695876824
Scotinomys_teguina,Scotinomys,0.8557812306982908,0.745,0.04234131110738724,193982.03844931873
Scotinomys_xerampelinus,Scotinomys,0.4343745751912385,0.92242,0.07003667380162827,115997.661846669
Scotophilus_kuhlii,Scotophilus,0.25099929004867616,1.4511,0.172420860640569,46797.703863418064
Scyliorhinus_canicula,Scyliorhinus,0.01213247497195964,5.6872,0.23720354601145516,25231.842443497724
Scyliorhinus_retifer,Scyliorhinus,0.03655915171691255,3.3719999999999994,0.17106127973623717,80667.52151825628
Scyliorhinus_stellaris,Scyliorhinus,0.020225659236829403,11.5535,0.11077676853599358,62238.24367680017
Scytalopus_atratus,Scytalopus,1.3142859770207669,0.78252,0.021799688496166397,338421.7652476036
Scytalopus_latrans,Scytalopus,0.11557440555130563,1.5545,0.23246078088530844,32853.41783123736
Scytalopus_parvirostris,Scytalopus,0.09208805067908964,1.5660000000000003,0.32381968292025853,23991.427112463283
Sebastes_aleutianus,Sebastes,0.005109679215711859,5.0276,1.0039929574980717,6509.889033026005
Sebastes_alutus,Sebastes,0.011157580227159408,5.95,0.5224921336410459,12117.014634735197
Sebastes_atrovirens,Sebastes,0.0033760442579224234,3.0921000000000003,1.8712401241727987,3476.832559854101
Sebastes_auriculatus,Sebastes,0.005699046753642477,6.5047,0.6145842393506821,9730.465596647413
Sebastes_aurora,Sebastes,0.0052416354314632554,3.9985,1.1621915523904724,8899.785018359187
Sebastes_babcocki,Sebastes,0.006545762416606457,5.550199999999999,0.7116926288819428,13784.264729439492
Sebastes_borealis,Sebastes,0.0038428878142906598,6.3623,0.8977241093893037,6906.673383963338
Sebastes_brevispinis,Sebastes,0.005524411875096402,3.4537,1.2009647156777463,8044.056424791343
Sebastes_capensis,Sebastes,0.007787955843632473,5.4134,0.3101805235273054,17437.159275025995
Sebastes_carnatus,Sebastes,0.003800420416703229,2.6199,2.0703602188829002,3108.628721628852
Sebastes_caurinus,Sebastes,0.005168375211532498,3.1765,1.380003988098382,4698.339181867075
Sebastes_cheni,Sebastes,0.004317095364731999,2.8245999999999998,1.845323545728581,2934.683775223383
Sebastes_chlorostictus,Sebastes,0.009020473293371906,4.7053,0.5378847954158742,13713.50014896914
Sebastes_chrysomelas,Sebastes,0.0034337027024762793,1.7733000000000003,3.393340596534774,1922.914942104959
Sebastes_ciliatus,Sebastes,0.01733943311128765,3.7352,0.43142840228626606,16924.813925697195
Sebastes_constellatus,Sebastes,0.004256408017448713,4.9801,0.9000186905111093,8713.264989269588
Sebastes_crameri,Sebastes,0.007395796578082912,5.7963,0.6681867393148193,10734.841937805631
Sebastes_dallii,Sebastes,0.004907136079616939,2.1579,1.9980906899236286,2926.986299032246
Sebastes_diaconus,Sebastes,0.004369505872453712,4.083,1.4860409725597465,6164.23376598343
Sebastes_diploproa,Sebastes,0.010047256668721806,6.6267,0.3609333700605188,17906.112148444514
Sebastes_elongatus,Sebastes,0.006327435379614785,4.281,0.9450027849184193,9103.97557298363
Sebastes_emphaeus,Sebastes,0.0813962535794856,0.99795,0.28520464872064943,20173.020141749494
Sebastes_ensifer,Sebastes,0.0038497550184610715,1.3134,3.9588485113804452,1512.3171148019185
Sebastes_entomelas,Sebastes,0.00692609246100728,5.2882,0.698482153296891,13753.251825874548
Sebastes_fasciatus,Sebastes,0.010299230763716714,2.2678,0.9634109549481633,5458.420464023431
Sebastes_flavidus,Sebastes,0.04620873580431847,3.2526,0.11356730858892465,55360.188509422005
Sebastes_goodei,Sebastes,0.035297633091437186,2.1541,0.1930567653391752,28936.993518518837
Sebastes_hopkinsi,Sebastes,0.006630156081137308,1.8567999999999998,2.38813267443633,2324.583254514056
Sebastes_inermis,Sebastes,0.010086670470389587,3.2037,0.6963401654991481,7612.967432500417
Sebastes_jordani,Sebastes,0.009609414802288553,3.5281,1.0082890550088852,6580.87902683134
Sebastes_koreanus,Sebastes,0.007838890633000231,1.9615000000000002,0.9690436737347409,6896.3342842750135
Sebastes_levis,Sebastes,0.005611798446261447,9.6865,0.34910704284294475,22607.22882187505
Sebastes_maliger,Sebastes,0.005834706522231487,8.115,0.6705366342404293,9613.174544374575
Sebastes_melanops,Sebastes,0.00900147623125613,1.9101,1.0584678746271463,6743.398976545913
Sebastes_melanostomus,Sebastes,0.0033931446030614596,10.1895,0.7034096611061483,10731.953764930688
Sebastes_mentella,Sebastes,0.004482762160815401,5.9792,0.785984383717729,7706.231210796552
Sebastes_miniatus,Sebastes,0.009022788027183738,3.8821,0.6517761110227525,10614.21688983933
Sebastes_minor,Sebastes,0.013001454808032024,0.92852,1.9338788676878105,2780.930482187101
Sebastes_mystinus,Sebastes,0.00879126354839524,4.506,0.5677114550583703,11402.24699092044
Sebastes_nebulosus,Sebastes,0.00380088865642527,3.1593,1.8355870412828188,4341.123377900145
Sebastes_norvegicus,Sebastes,0.007163122722382852,6.487499999999999,0.558824532846239,12374.146542810578
Sebastes_nudus,Sebastes,0.003825510637613535,2.5805,1.9884052340977414,3507.9535268251293
Sebastes_ovalis,Sebastes,0.004483255716425228,5.057,1.0449534115533303,5375.128577596905
Sebastes_owstoni,Sebastes,0.1130727758899234,1.7795,0.08845352728010486,83836.47186408275
Sebastes_paucispinis,Sebastes,0.09388063818402545,2.6448,0.06754854275755653,90172.54970677556
Sebastes_pinniger,Sebastes,0.004998511122142674,5.24,0.9859042652288891,8895.142672778873
Sebastes_polyspinis,Sebastes,0.010643020787068143,2.0662,1.051994486426017,5903.245578739781
Sebastes_proriger,Sebastes,0.007746704743250102,5.3876,0.6956559829397827,13239.690464074
Sebastes_rastrelliger,Sebastes,0.006105242982325141,6.055,0.6803049333048993,8982.116255611276
Sebastes_reedi,Sebastes,0.00734007205203921,5.4842,0.8318092120476812,10737.357667335704
Sebastes_rosaceus,Sebastes,0.009002521386602791,1.3653000000000002,1.8574351484811096,3119.0105236924937
Sebastes_rosenblatti,Sebastes,0.003936410132376264,5.9783,0.8435798950849852,9732.571884741836
Sebastes_ruberrimus,Sebastes,0.007043131062983222,6.088899999999999,0.47154103717713963,14041.601891300825
Sebastes_rufus,Sebastes,0.004088961684266178,7.020200000000001,0.7947304887646982,11547.663927276499
Sebastes_saxicola,Sebastes,0.00706613723550609,4.7869,0.6914138785721845,12027.24677431397
Sebastes_schlegelii,Sebastes,0.006086537173925838,5.2135,0.9437113178345756,6036.549129370928
Sebastes_semicinctus,Sebastes,0.028329439834212496,1.5941,0.42139098403238473,13145.055191205149
Sebastes_serranoides,Sebastes,0.003684739308160194,3.9137999999999997,1.4148484344964996,4035.1146696541414
Sebastes_serriceps,Sebastes,0.006390224767144559,3.6436,1.0063382879173597,5472.16152777023
Sebastes_simulator,Sebastes,0.0025158337800240712,1.2162,6.0628996804932465,993.402396237849
Sebastes_taczanowskii,Sebastes,0.02131156501592411,0.8357,1.2738857162597916,4173.0190807839
Sebastes_thompsoni,Sebastes,0.009210131086696494,1.8994,1.5110562812185273,3518.4625454177453
Sebastes_umbrosus,Sebastes,0.0034386733207947724,2.2958,2.5149134692111654,2495.1977871718473
Sebastes_variabilis,Sebastes,0.007533711650452528,2.1841,1.5749606247803514,4133.694156841249
Sebastes_variegatus,Sebastes,0.010988281272330223,3.6738000000000004,0.46892710476739136,14054.683061787118
Sebastes_ventricosus,Sebastes,0.004720774444774184,3.0362,1.5699198972700035,3440.898206541446
Sebastes_viviparus,Sebastes,0.007396906740450009,7.331,0.4532267210315932,23054.213851607394
Sebastes_vulpes,Sebastes,0.002983282360032917,4.4352,1.3870735677652881,4805.788457536105
Sebastes_wilsoni,Sebastes,0.034388243276554285,1.0994,0.7272571520838886,7370.015093035314
Sebastes_zacentrus,Sebastes,0.006568521198711488,3.8217,1.0773249777672949,5303.878968382097
Sebastiscus_marmoratus,Sebastiscus,0.002529313328513028,2.3626,3.392206964209261,1635.3616454144983
Sebastolobus_alascanus,Sebastolobus,0.002285920941864641,5.8013,1.1533548612733784,6992.241987270837
Sebastolobus_altivelis,Sebastolobus,0.00499882608284887,3.7104,1.2821035177398508,4622.407589439211
Sebastolobus_macrochir,Sebastolobus,0.012755531250815941,3.2925,0.5939150792602129,14230.270487033915
Secutor_insidiator,Secutor,0.09152861056413295,1.2411,0.19991873216185121,29912.28485060986
Seiurus_aurocapilla,Seiurus,0.08226908140557421,1.6892,0.3124295429071469,24363.001774339355
Sekeetamys_calurus,Sekeetamys,0.05647629160856918,2.1639,0.2208919926283401,36721.07185707719
Selar_crumenophthalmus,Selar,0.007339305108619187,5.7914,0.6766521682409876,7761.1614993552585
Selaroides_leptolepis,Selaroides,0.0048201908591921265,1.033,4.563331292413274,1293.4067972137252
Selasphorus_calliope,Selasphorus,0.1497105980046442,0.81155,0.23642435351386148,31905.64110008732
Selasphorus_rufus,Selasphorus,0.07961067313409427,0.8414,0.1990313557295545,39513.646648360365
Selasphorus_sasin,Selasphorus,0.021921768538806473,1.1514,1.0061121742233534,8095.747790963384
Selene_dorsalis,Selene,0.003519821299144542,4.2452,15.229202258827296,359.3890628634397
Selenidera_piperivora,Selenidera,0.06692032874854958,2.6161,0.236333670577515,42085.98207653288
Selenidera_reinwardtii,Selenidera,0.09473119276010289,2.4115,0.11812508950912035,63196.49181271331
Semaprochilodus_insignis,Semaprochilodus,0.006732815624995507,6.0825,1.5583232312882498,3348.122783817632
Semaprochilodus_taeniurus,Semaprochilodus,0.006453587319212699,5.5836,1.851238744029046,2819.852635183264
Semicossyphus_pulcher,Semicossyphus,0.001394763957424547,19.6932,2.7229768293330516,5120.49409573546
Semnodactylus_wealii,Semnodactylus,0.0035321880434790783,1.6639,4.786796980000201,2546.47211844895
Semotilus_atromaculatus,Semotilus,0.002881007476526308,5.5408,0.9969876610790436,5462.493747586493
Semotilus_corporalis,Semotilus,0.003222174569627755,8.5709,0.6782794437164597,9136.919666485255
Sephanoides_sephaniodes,Sephanoides,0.31923197145087007,0.79283,0.13916420971514026,55832.85795219278
Sepia_apama,Sepia,0.003350025845648114,11.3413,1.7260779956497645,3191.5102138733573
Sepia_elegans,Sepia,0.0035107535311606564,8.6128,0.7186129447470786,8654.924465671833
Sepia_officinalis,Sepia,0.0027413543364113706,30.6436,0.42922462596081606,29152.631434844843
Sepia_orbignyana,Sepia,0.18158122162543738,0.79993,0.2356796268851024,39475.654231034656
Sepia_pharaonis,Sepia,0.002832058927045495,5.3595,2.212944456632228,2555.478340097015
Sepiella_inermis,Sepiella,0.13963262457109443,0.46738,0.20500602660459624,34316.16628136859
Sepietta_obscura,Sepietta,0.028917799334407003,0.8314,0.6367954194042112,9132.5146373033
Sepiola_atlantica,Sepiola,0.004180300434225324,2.283,1.562299294813632,4462.22315361623
Sepioteuthis_australis,Sepioteuthis,0.003039084989519971,7.2204,8.794440176917465,631.5676119390416
Sepioteuthis_lessoniana,Sepioteuthis,0.007537103806655796,3.3121,1.1027637926991964,5272.003440133531
Septifer_virgatus,Septifer,0.0026037335596096733,0.8603,13.330404862539382,204.62195875626196
Sericornis_frontalis,Sericornis,1.0050217771333583,0.69317,0.03167870531189065,234074.3654135706
Sericornis_humilis,Sericornis,0.3325853639576894,0.9838799999999999,0.06851573838747885,108549.26449855263
Sericornis_magnirostra,Sericornis,1.068356465052551,0.63882,0.03285041961266638,225823.23142489165
Sericornis_nouhuysi,Sericornis,0.6397534657273524,0.83283,0.042079115282845976,175393.66230405355
Sericostoma_personatum,Sericostoma,0.004360689818934216,0.37334,1.9743001464227294,3578.937779885269
Serinus_canaria,Serinus,0.07169517368516615,1.4519,0.3012751255020994,25547.72413108351
Seriola_dumerili,Seriola,0.00342595521391077,8.0867,1.0354932182796526,5391.790600407065
Seriola_lalandi,Seriola,0.10554700613752578,12.5905,0.034395634265835646,278478.4998435496
Seriola_quinqueradiata,Seriola,0.004701804727723554,10.0519,0.7193929364900238,7644.004457822356
Seriolella_brama,Seriolella,0.005453967885452251,3.6437,1.0685051606201916,4967.335910218508
Seriolella_caerulea,Seriolella,0.007243181045322163,3.2224,1.1353691367189265,4717.519185591229
Seriolella_punctata,Seriolella,0.0068273006341381245,3.0163,1.2694004149745322,4327.926740208465
Seriphus_politus,Seriphus,0.012597541256528141,3.4003,0.5552180942410204,35487.042832407424
Serranus_atricauda,Serranus,0.0028279265382176026,7.1702,1.1761718484053503,4720.710499071455
Serranus_cabrilla,Serranus,0.0039012845089338717,3.6618,1.4392690601040747,4003.6193435550135
Serranus_hepatus,Serranus,0.005297142752490477,2.6161,1.5154581834938898,3605.7539951050776
Serranus_scriba,Serranus,0.005146146513100407,4.8777,0.8127050063060179,6671.293519889527
Serranus_subligarius,Serranus,0.005387922818494395,1.4358,2.8030063636966958,1906.7648282402424
Serrasalmus_spilopleura,Serrasalmus,0.003781774428215245,3.2858,1.7338429314752708,4506.819218396581
Setifer_setosus,Setifer,0.08935884614763463,2.9207,0.14214700068160374,59068.22717711262
Setipinna_phasa,Setipinna,0.0016551898750255037,5.0691,1.9023105556932711,2995.1384757769247
Setipinna_taty,Setipinna,0.0038577845053661543,2.5048,2.1366082646556266,2475.4911438104295
Setonix_brachyurus,Setonix,0.004364529072519661,12.4742,0.6908749189732706,12928.322380225096
Setopagis_parvula,Setopagis,0.09520444731798774,1.7923,0.21347328944835914,34948.23337659664
Setophaga_aestiva,Setophaga,0.090733041389869,1.2735,0.3197271360554059,24329.619263034212
Setophaga_americana,Setophaga,0.3626762549439964,0.78855,0.07839479877591879,94612.17358007653
Setophaga_caerulescens,Setophaga,0.11334763997562629,1.1557000000000002,0.2672527054695067,31875.49973939283
Setophaga_citrina,Setophaga,0.17652708713527837,1.1001,0.18209302059664317,44962.573847589716
Setophaga_coronata,Setophaga,0.9034462427582849,0.70481,0.03559751414117332,214511.54723636384
Setophaga_discolor,Setophaga,0.06799650582106784,1.2906,0.4668611196683492,16718.64072114935
Setophaga_dominica,Setophaga,0.3741785701220152,0.82626,0.07251702326510866,102190.26765364883
Setophaga_kirtlandii,Setophaga,0.07410595074819723,1.4221,0.3015578740938912,25258.66142264474
Setophaga_palmarum,Setophaga,0.36714172814150225,0.8559,0.07134751214519214,103715.53077140231
Setophaga_petechia,Setophaga,0.11401172921914751,1.2413,0.2783863185316387,27735.03927550723
Setophaga_pinus,Setophaga,0.32733900638653457,0.9045,0.07572325555869372,97741.22684764545
Setophaga_ruticilla,Setophaga,0.09910652195244739,1.1845,0.2925505571504972,27052.50778210503
Setophaga_striata,Setophaga,0.10642109568795476,1.37,0.2519532289420529,31391.052046790563
Setophaga_townsendi,Setophaga,0.16422727673439344,1.0693,0.19952368175545884,39113.24178582563
Setophaga_virens,Setophaga,0.08801690627392907,1.3019,0.40812743090321546,19234.028464193365
Sialia_currucoides,Sialia,0.03294390811892433,2.2416000000000005,0.8308928793014928,10535.191827122775
Sialia_mexicana,Sialia,0.2226076737043,1.157,0.10498643702596892,112914.9613697733
Sicista_betulina,Sicista,1.2415589980810176,0.66897,0.037615325478609365,243084.29457439724
Sida_crystallina,Sida,0.314764831325396,0.068809,1.1885780555595926,3762.784425945856
Siganus_argenteus,Siganus,0.003899210647693912,4.8993,1.164399888269028,4808.512987245934
Siganus_canaliculatus,Siganus,0.008117798287475796,2.7984,1.082720691601914,5076.7162034016965
Siganus_fuscescens,Siganus,0.003302193047149511,1.8816999999999997,3.1436800557931948,1720.1265693434573
Siganus_guttatus,Siganus,0.008569943954477766,2.1824,1.378759397404178,3822.225688278334
Siganus_lineatus,Siganus,0.013359648488138035,1.3708,0.8235496924217041,6415.292512302159
Siganus_luridus,Siganus,0.002247239578971283,0.8550700000000001,7.033915364799667,1015.0241475660763
Siganus_rivulatus,Siganus,0.007372734562250743,0.76255,5.235963663801984,1072.2749228051073
Siganus_spinus,Siganus,0.01502562361233269,1.2399,1.1679916159363364,4506.567311241521
Siganus_sutor,Siganus,0.005099854676208436,5.2317,0.9389484943634259,5931.2738291126225
Siganus_vermiculatus,Siganus,0.010925662843635537,2.6692,2.190771991431596,2411.6292646551397
Sigmodon_alleni,Sigmodon,1.2052852919743169,1.3909,0.017372021019286376,455359.9307223215
Sigmodon_fulviventer,Sigmodon,1.199393440277129,1.4271,0.016394664922151508,482337.37584931153
Sigmodon_hirsutus,Sigmodon,1.1634439479583387,1.2471,0.019340686094244573,412448.4292448875
Sigmodon_hispidus,Sigmodon,0.03794196508819901,3.3843,0.32939794939229144,26455.9317351063
Sigmodon_leucotis,Sigmodon,0.8164867289223553,1.4196,0.024210485549772304,332128.6172048484
Sigmodon_mascotensis,Sigmodon,1.1534631431378584,1.3491,0.018033115156623664,443247.94276465435
Sigmodon_ochrognathus,Sigmodon,0.23621692274061562,1.8133,0.06557060977542306,133369.68021820651
Sigmodon_planifrons,Sigmodon,0.7287441426626092,1.5591,0.02469844275114049,320984.97363218176
Sigmodon_toltecus,Sigmodon,1.2516044068102319,1.2504,0.02328808739415101,341560.5321995053
Sigmops_elongatus,Sigmops,0.001994272836942944,0.52983,18.653722212817737,351.9057001463917
Sigmops_gracilis,Sigmops,0.052857867325104155,0.51077,0.8264250707221148,6658.080352654223
Sillaginodes_punctata,Sillaginodes,0.0036574253094840406,2.6266,2.1665328500207286,2599.3627578861797
Sillago_aeolus,Sillago,0.004815815215134348,1.9279,2.5563282543773385,2229.705187689254
Sillago_analis,Sillago,0.003762732515190396,3.0866,2.1847675534126574,2483.6128126395483
Sillago_bassensis,Sillago,0.005535526161657754,1.8822,2.2047290529998094,2630.831964941303
Sillago_burrus,Sillago,0.009645644876299323,1.9181000000000001,1.5100010663991668,3526.576963064939
Sillago_ciliata,Sillago,0.00372339635852589,4.0347,1.6890340995974902,3298.131399679729
Sillago_flindersi,Sillago,0.004300167512495584,3.8639000000000006,4.66199547247959,1978.661880963712
Sillago_japonica,Sillago,0.002431578986533937,2.2428,3.2122223017349976,1898.1936892693
Sillago_robusta,Sillago,0.005372167005671762,1.2417,3.2286355300620895,1797.1284193094052
Sillago_schomburgkii,Sillago,0.007400062946374716,2.6246,1.3064427919940862,4374.215507094897
Sillago_sihama,Sillago,0.0013420484679766038,3.0156,4.614683604942507,1567.5874478092192
Sillago_vittata,Sillago,0.007639084213391595,2.503,1.3270484778967637,4184.651296934902
